PeakID	ATF3	AP-1	MITF(bHLH)	PB0058.1_Sfpi1_1	IRF1(IRF)	LXR-HALF	TEF	LXRE(NR),DR4
Merged-chr9-58552260-2	1	1	1	1	0	1	0	0
Merged-chr18-75366710-2	0	1	1	0	0	1	0	0
Merged-chr9-107261045-2	1	0	1	1	0	0	0	0
Merged-chr19-32181938-2	0	1	0	1	1	1	1	0
Merged-chr14-19416514-2	0	1	0	0	1	0	1	0
Merged-chr11-68458281-2	1	0	1	1	0	0	1	0
Merged-chr5-138754960-2	0	0	0	0	0	0	0	0
Merged-chr6-17065620-2	1	0	1	1	0	1	0	0
Merged-chr2-113449448-2	0	1	1	1	0	0	0	0
Merged-chr3-133542249-2	1	0	1	1	0	0	1	0
Merged-chr12-73603820-2	0	1	1	1	0	1	0	0
Merged-chr1-180423370-2	0	0	1	1	0	0	0	0
Merged-chr13-76633882-2	1	1	1	1	0	0	0	0
Merged-chr9-92250595-2	0	0	1	1	0	1	0	0
Merged-chr2-75770926-2	0	1	1	1	1	1	1	0
Merged-chr1-170282614-2	0	1	1	1	0	0	0	0
Merged-chr14-47365235-2	0	0	1	1	0	0	0	0
Merged-chr4-116464852-2	1	1	1	1	1	1	0	0
Merged-chr7-28825240-2	0	0	1	0	1	0	1	0
Merged-chr13-41331880-2	1	0	1	1	1	0	1	0
Merged-chr16-24777298-2	0	1	1	0	0	1	1	1
Merged-chr3-100420097-1	0	1	1	1	0	1	1	0
Merged-chr6-108825209-1	1	0	1	1	0	0	1	0
Merged-chr17-6749232-1	0	1	0	1	0	1	0	0
Merged-chr15-5188181-2	1	0	1	1	0	1	1	0
Merged-chr12-55465803-1	0	0	0	0	0	1	0	0
Merged-chr18-12643318-2	0	0	0	0	0	1	0	0
Merged-chr7-80789252-2	1	0	1	1	0	0	1	0
Merged-chr7-35163831-2	1	0	0	1	0	0	0	0
Merged-chr2-70091361-2	0	1	1	1	0	1	1	0
Merged-chr16-10950750-2	0	1	1	1	0	1	1	0
Merged-chr16-14132043-2	0	0	1	1	0	1	1	0
Merged-chr1-128592293-2	0	0	1	0	1	1	1	0
Merged-chr11-8597185-2	1	0	1	1	0	1	0	0
Merged-chr1-88095074-2	1	1	0	1	0	0	0	1
Merged-chr1-127976717-2	0	1	1	1	1	1	1	0
Merged-chr16-49888368-2	0	0	1	1	1	1	1	0
Merged-chr14-45325632-2	1	0	1	0	0	0	1	1
Merged-chr8-126615999-2	0	0	0	1	0	0	0	0
Merged-chr8-14992937-2	1	0	0	1	0	0	1	0
Merged-chr10-111119422-2	0	0	1	1	0	1	1	0
Merged-chr2-132600294-2	0	1	1	1	1	1	1	0
Merged-chr6-136492399-2	1	1	1	1	1	0	1	0
Merged-chr15-53140495-2	0	0	1	1	0	1	1	0
Merged-chr6-87496315-2	0	0	1	1	1	1	0	0
Merged-chr13-45088883-2	1	0	1	1	1	0	0	0
Merged-chr13-85359338-2	1	0	1	1	0	1	1	0
Merged-chr4-32352096-2	0	1	1	1	1	1	1	0
Merged-chr8-35135826-2	0	0	0	1	1	1	1	0
Merged-chr4-125114858-2	0	0	1	0	0	1	1	0
Merged-chr5-23975157-2	1	1	1	1	1	1	1	0
Merged-chr15-80582795-2	1	1	1	0	0	1	1	0
Merged-chr15-73162102-2	0	1	1	1	0	0	1	0
Merged-chr9-120118389-2	0	1	0	0	1	1	0	0
Merged-chr19-21472591-2	0	0	0	1	0	1	0	0
Merged-chr8-106953772-1	0	1	1	0	0	1	1	0
Merged-chr3-104638610-2	0	0	0	0	0	0	0	0
Merged-chr4-144998412-1	1	0	1	0	0	1	1	0
Merged-chr7-117490696-1	0	0	1	1	0	0	0	0
Merged-chr6-91489070-1	1	0	0	1	1	1	0	0
Merged-chr14-33243437-1	0	1	1	0	0	1	0	0
Merged-chr13-24095003-1	1	0	1	1	0	0	1	0
Merged-chr8-88282914-2	1	0	1	0	0	1	1	0
Merged-chr8-79243688-1	1	1	1	1	1	1	1	0
Merged-chr12-84243621-1	0	1	1	1	0	1	0	0
Merged-chr18-10646646-2	1	1	1	1	1	0	0	0
Merged-chr13-38958179-1	0	0	1	1	0	1	1	0
Merged-chr6-125527890-1	0	1	1	1	1	1	1	0
Merged-chr11-6497831-1	0	1	1	0	0	1	0	0
Merged-chr11-70528869-1	0	1	1	0	1	1	1	0
Merged-chr12-51429249-1	1	0	1	1	1	1	1	0
Merged-chr14-78732832-2	0	0	0	0	1	1	1	0
Merged-chr2-70079942-1	1	1	0	1	0	1	0	0
Merged-chr11-31796408-1	1	0	1	1	1	0	0	1
Merged-chr2-44334241-2	0	1	0	1	0	1	0	0
Merged-chr15-84351494-2	1	1	1	0	0	1	0	0
Merged-chr1-131679839-2	0	1	1	1	1	1	1	0
Merged-chr6-54718993-2	1	1	1	1	1	0	1	0
Merged-chr12-98292466-2	1	1	1	1	1	0	0	0
Merged-chr10-111994344-2	0	1	0	1	0	1	1	0
Merged-chr7-83853242-2	1	1	1	0	0	1	0	0
Merged-chr2-145730691-2	0	0	1	1	1	0	1	0
Merged-chr18-12643750-2	1	0	0	0	0	0	0	0
Merged-chr2-152904534-2	1	0	1	1	1	1	1	1
Merged-chr13-51734736-2	0	1	1	1	1	1	1	0
Merged-chr1-127240147-2	0	1	0	1	0	1	1	0
Merged-chr17-10764540-2	0	0	0	1	0	0	0	0
Merged-chr1-171184479-2	1	1	1	1	0	1	1	0
Merged-chr1-135633667-2	0	0	1	1	0	1	1	0
Merged-chr3-145964190-2	0	1	1	1	0	1	0	0
Merged-chr2-128061132-1	1	0	0	1	1	0	1	0
Merged-chr7-139973108-1	1	0	1	1	1	1	0	0
Merged-chr3-50402649-1	1	0	1	1	0	0	1	0
Merged-chr9-95188548-1	0	1	1	1	0	1	0	0
Merged-chr7-127091317-1	0	1	0	1	0	1	0	0
Merged-chr12-3823643-1	1	0	1	0	0	0	0	0
Merged-chr15-42984105-1	1	1	1	1	1	0	1	0
Merged-chr3-143651587-1	1	0	1	1	1	0	1	0
Merged-chr11-109860323-1	1	0	0	0	0	0	0	0
Merged-chr14-30584207-1	1	1	1	0	0	1	1	0
Merged-chr13-52581081-1	1	1	1	1	1	1	1	0
Merged-chr1-128592632-1	0	0	1	0	0	1	1	0
Merged-chr10-14017928-1	0	1	1	1	1	0	1	0
Merged-chr11-104361894-1	0	1	1	1	0	1	1	0
Merged-chr13-116951560-2	1	1	1	1	1	1	1	0
Merged-chr1-73999238-1	1	1	1	1	0	1	0	0
Merged-chr9-64789474-2	0	1	0	1	1	1	1	0
Merged-chr3-110251019-2	0	0	0	1	1	0	1	0
Merged-chr13-112363359-2	1	0	1	1	0	0	0	0
Merged-chr2-35507354-2	0	0	1	1	0	1	1	0
Merged-chr7-24462436-2	1	0	1	1	0	1	1	0
Merged-chr6-85370850-2	0	0	1	1	0	0	0	0
Merged-chr15-12230378-2	0	1	1	1	0	1	1	0
Merged-chr3-116857819-2	0	0	1	1	1	0	1	0
Merged-chr12-116435434-2	0	0	1	1	1	1	0	0
Merged-chr18-80738352-2	1	1	0	1	0	0	0	0
Merged-chr15-25897797-2	1	0	0	1	1	1	1	0
Merged-chr10-121505413-2	0	0	1	1	1	1	0	0
Merged-chr3-121600596-2	1	0	0	1	0	0	1	0
Merged-chr12-73716069-2	0	1	1	1	0	1	1	0
Merged-chr3-100488407-2	0	0	0	1	0	0	1	0
Merged-chr2-70092313-1	1	1	1	1	0	1	1	0
Merged-chr10-96605378-1	1	0	1	1	1	0	1	0
Merged-chr19-59036935-1	1	1	1	1	1	1	1	0
Merged-chr1-166793275-1	1	0	1	1	0	1	1	0
Merged-chr10-59899771-1	0	0	0	0	0	1	0	0
Merged-chr2-151974338-1	1	1	1	0	0	1	1	0
Merged-chr18-80277100-1	1	0	1	1	1	0	1	0
Merged-chr3-105055867-1	0	0	1	0	0	1	0	0
Merged-chr14-54233460-1	0	0	0	1	0	1	0	0
Merged-chr5-102778047-1	0	0	1	1	1	0	1	0
Merged-chr17-34348117-1	0	1	1	0	0	1	1	0
Merged-chr15-12010734-1	0	0	0	1	1	0	0	0
Merged-chr11-101466232-2	0	0	0	0	0	0	1	0
Merged-chr15-12010434-2	1	1	0	1	1	1	0	0
Merged-chr19-40994231-2	0	1	1	1	1	1	1	0
Merged-chr3-100441177-2	0	1	1	1	0	0	0	0
Merged-chr13-5614378-2	0	0	0	1	1	1	1	0
Merged-chr9-42094901-2	1	1	1	0	0	0	0	0
Merged-chr4-53111961-2	0	1	1	1	0	1	1	0
Merged-chr19-53421498-2	1	0	1	1	0	0	0	0
Merged-chr14-67889945-2	1	0	1	1	0	1	1	0
Merged-chr15-25891756-2	0	0	0	1	1	1	0	0
Merged-chr2-60176267-2	1	0	1	1	1	1	0	0
Merged-chr19-5074758-2	0	1	1	1	1	0	1	0
Merged-chr12-33170301-2	0	0	1	1	1	0	0	0
Merged-chr9-3001022-2	0	1	0	0	1	0	0	0
Merged-chr1-166137736-2	1	0	1	0	1	1	0	0
Merged-chr4-32373333-2	0	0	0	1	1	0	0	0
Merged-chr3-10025986-2	0	1	1	1	1	1	1	0
Merged-chr13-40971426-2	0	1	1	1	0	1	1	0
Merged-chr5-63938806-2	0	0	1	1	1	1	0	0
Merged-chr2-11333442-2	0	1	1	1	0	0	1	0
Merged-chr1-87828448-2	0	1	1	1	0	1	1	0
Merged-chr16-11550570-1	0	1	1	1	0	0	0	0
Merged-chr13-9140413-1	1	1	0	1	1	0	1	0
Merged-chr19-40641047-2	1	1	1	1	1	1	0	0
Merged-chr9-40345315-1	0	0	1	1	1	1	0	0
Merged-chr17-12741319-1	0	0	0	1	0	0	1	0
Merged-chr3-51226932-1	0	0	1	1	0	0	1	0
Merged-chr3-151294151-1	0	1	0	1	1	1	0	0
Merged-chr16-10953047-1	1	1	1	1	0	1	0	0
Merged-chr8-25654097-1	1	1	0	0	1	1	0	0
Merged-chr13-97546348-2	1	0	1	1	0	0	0	0
Merged-chr11-101003262-1	0	0	1	1	1	0	1	0
Merged-chr13-43774436-1	0	0	1	1	1	1	0	0
Merged-chr17-12170982-2	0	1	1	1	0	1	1	0
Merged-chr19-8983482-2	1	1	0	1	0	0	0	0
Merged-chr7-135650233-2	0	1	1	1	0	1	0	0
Merged-chr7-117486634-2	1	1	0	1	0	1	1	0
Merged-chr19-10839682-2	0	0	0	1	0	1	0	0
Merged-chr17-12159500-2	1	0	1	1	1	0	0	0
Merged-chr1-185205258-2	1	0	1	1	0	1	1	0
Merged-chr7-49396408-2	0	0	1	1	1	1	1	0
Merged-chr6-108528182-2	0	1	1	0	0	1	0	0
Merged-chr2-113397876-2	0	0	0	1	0	0	1	0
Merged-chr19-10831591-2	1	0	1	1	0	0	0	0
Merged-chr15-59828530-2	0	1	0	1	0	0	1	0
Merged-chr12-86824091-2	0	0	0	1	1	0	0	0
Merged-chr1-191277855-2	0	1	1	1	1	1	1	0
Merged-chr9-3015720-2	0	1	0	0	1	0	0	0
Merged-chr5-113594545-2	0	1	1	1	1	1	1	0
Merged-chr7-34348422-1	0	0	0	1	1	1	1	0
Merged-chr5-30172253-1	0	1	1	0	0	1	1	0
Merged-chr14-121938995-1	0	1	0	0	0	0	1	0
Merged-chr13-94154649-1	1	1	1	0	0	1	1	0
Merged-chr17-48356006-1	1	0	1	0	0	0	0	1
Merged-chr6-136965334-2	1	0	1	1	0	1	0	0
Merged-chr15-58214054-1	0	0	1	0	1	1	0	0
Merged-chr2-152927590-1	1	1	0	1	0	0	1	1
Merged-chr4-119959558-1	0	1	0	1	0	1	0	0
Merged-chr9-99107867-1	1	0	0	0	1	1	1	1
Merged-chr9-16312867-2	1	0	1	1	1	0	0	0
Merged-chr1-127257190-1	1	0	1	1	0	1	1	0
Merged-chr7-34342291-1	1	0	0	1	1	0	0	1
Merged-chr12-104990910-1	1	0	1	1	1	0	1	0
Merged-chr12-108931262-1	1	0	1	1	0	0	0	0
Merged-chr2-103870093-1	0	1	1	1	1	1	1	0
Merged-chr11-93861398-1	0	0	0	1	1	0	0	0
Merged-chr2-51022682-2	0	1	1	1	1	1	1	0
Merged-chr1-143988916-2	0	0	1	1	1	1	1	0
Merged-chr7-130847390-2	0	1	1	1	1	0	0	0
Merged-chr6-73210623-2	1	0	1	1	0	0	1	0
Merged-chr2-6471946-2	0	0	1	1	1	0	0	0
Merged-chr17-29435648-2	0	1	1	1	1	1	1	1
Merged-chr13-116987468-2	0	0	0	1	0	1	0	0
Merged-chr19-40640016-2	1	0	0	0	0	0	1	0
Merged-chr8-117282285-2	0	1	0	1	1	1	1	0
Merged-chr1-128615102-3	0	1	0	1	1	1	0	0
Merged-chr2-34943908-2	0	1	1	0	0	0	1	0
Merged-chr6-125481914-2	0	0	1	1	0	1	1	1
Merged-chr1-94035055-2	0	0	0	0	1	1	0	0
Merged-chr5-113873164-2	0	1	1	0	0	0	0	0
Merged-chr8-88288999-2	1	0	1	1	0	0	1	0
Merged-chr6-39379482-2	0	0	0	1	1	0	0	0
Merged-chr19-46002441-2	1	0	1	1	0	1	0	0
Merged-chr1-92675982-2	0	0	1	1	1	1	0	0
Merged-chr13-63240035-2	0	0	0	0	0	1	0	0
Merged-chr3-100993822-2	0	0	0	1	1	1	0	0
Merged-chr12-86950803-2	1	0	1	0	0	0	1	0
Merged-chr8-104436230-2	0	1	1	0	0	1	1	0
Merged-chr4-9074635-2	0	0	1	0	0	1	0	0
Merged-chr4-152362391-1	1	1	1	1	0	1	1	0
Merged-chr13-64422142-1	1	1	0	0	0	1	1	0
Merged-chr1-191242499-1	0	1	1	0	0	1	0	0
Merged-chr17-80800543-1	1	1	1	0	1	1	1	0
Merged-chr12-25189290-1	1	0	0	0	0	0	0	0
Merged-chr17-84119805-1	1	1	0	0	0	1	1	0
Merged-chr15-96566416-1	1	1	0	1	1	1	1	0
Merged-chr13-5769871-1	1	1	1	1	1	0	0	0
Merged-chr11-67975185-1	1	1	1	1	1	1	1	0
Merged-chr10-82913932-1	1	1	1	1	1	1	1	1
Merged-chr6-108661690-2	0	0	0	1	0	0	0	0
Merged-chr1-88652806-2	1	1	0	1	1	1	1	0
Merged-chr10-93268530-2	1	0	1	1	0	0	1	0
Merged-chr14-21613240-2	1	1	1	1	0	1	0	0
Merged-chr6-125447476-2	0	0	1	1	0	1	1	1
Merged-chr2-101779227-2	0	1	1	1	0	1	1	0
Merged-chr12-51865227-2	1	1	1	0	0	1	1	0
Merged-chr2-172437781-2	0	0	1	1	0	1	1	0
Merged-chr11-101465210-2	0	0	1	1	0	0	1	0
Merged-chr4-150064421-2	0	0	1	1	1	0	1	0
Merged-chr7-31002827-2	1	0	1	1	1	0	1	0
Merged-chr5-67836461-2	0	1	1	1	1	1	0	0
Merged-chr14-25505411-2	0	1	1	0	0	0	1	0
Merged-chr13-75794419-2	1	0	1	1	0	1	1	0
Merged-chr7-24441994-2	0	0	1	0	1	1	0	1
Merged-chr6-87745458-2	1	1	1	1	1	1	0	1
Merged-chr4-32353041-2	0	0	0	1	0	1	1	0
Merged-chr3-36447066-2	0	1	1	1	0	1	1	0
Merged-chr17-47156378-2	0	1	1	1	0	1	0	0
Merged-chr13-58481408-2	1	1	1	1	1	1	1	0
Merged-chr17-88131472-2	1	1	1	1	1	1	0	0
Merged-chr17-48347489-2	0	1	1	1	0	1	0	0
Merged-chr12-73611020-2	1	0	0	1	0	0	1	0
Merged-chr10-99581288-2	0	1	1	1	0	1	1	0
Merged-chr12-71544492-1	1	1	1	1	1	1	0	0
Merged-chr15-25272114-1	1	1	0	1	1	1	0	0
Merged-chr10-128902589-1	1	0	1	1	0	0	0	0
Merged-chr6-108570549-2	0	1	1	1	0	1	0	0
Merged-chr7-58750141-1	0	0	0	1	1	0	0	1
Merged-chr11-6522921-2	1	1	1	1	1	0	0	0
Merged-chr6-135362775-1	1	0	1	0	0	1	1	0
Merged-chr8-40595444-1	1	0	1	1	1	0	0	0
Merged-chr5-99203631-2	1	0	0	0	0	0	0	0
Merged-chr9-63678304-1	1	0	1	1	1	0	0	0
Merged-chr3-27195348-2	1	0	1	0	1	0	0	1
Merged-chr5-118380489-2	0	1	0	1	1	1	0	0
Merged-chrX-169994116-2	0	0	0	0	0	0	0	0
Merged-chr18-82534589-2	1	0	0	1	0	0	0	0
Merged-chr1-191266773-2	0	1	0	1	0	1	1	0
Merged-chr8-69038516-2	1	0	0	1	1	0	0	0
Merged-chr11-101463087-2	1	1	0	1	0	1	0	0
Merged-chr6-34907385-2	1	1	1	1	0	1	1	0
Merged-chr19-53424794-2	1	0	0	1	0	1	0	0
Merged-chr2-118011911-2	0	1	0	1	0	0	1	0
Merged-chr9-7332069-2	1	0	0	1	1	0	0	0
Merged-chr7-139978751-2	0	0	0	0	0	0	0	0
Merged-chr16-14135222-2	0	0	1	1	1	1	0	0
Merged-chr8-128166293-2	0	0	1	1	1	0	1	1
Merged-chr10-5288523-2	0	1	0	1	0	0	0	0
Merged-chr11-8702018-2	1	1	0	1	0	1	0	0
Merged-chr10-111159941-2	0	0	1	0	1	1	0	0
Merged-chr13-3780003-2	0	1	1	1	1	1	0	0
Merged-chr1-89569186-2	1	0	0	1	0	1	1	0
Merged-chr1-180601964-2	0	1	1	1	1	1	0	0
Merged-chr8-11015761-2	0	0	0	1	0	1	0	0
Merged-chr16-49970684-2	1	1	1	0	0	1	0	0
Merged-chr16-14088408-1	0	0	0	0	0	0	0	0
Merged-chr15-99033723-2	1	1	1	1	0	0	1	0
Merged-chr7-112316782-1	1	0	1	1	0	1	0	0
Merged-chr5-99251899-1	0	1	1	0	1	0	0	0
Merged-chr18-39737874-1	1	0	0	0	0	0	1	0
Merged-chr13-9239855-1	1	1	1	0	0	1	0	0
Merged-chr7-112332628-1	1	1	1	0	0	0	1	0
Merged-chr15-42984450-1	0	1	1	1	1	0	1	0
Merged-chr18-68052956-1	1	0	1	1	0	0	0	0
Merged-chr4-22393309-1	1	1	1	1	1	1	0	0
Merged-chr14-25467809-1	1	0	1	1	1	1	1	0
Merged-chr8-106004730-1	0	0	0	1	1	0	1	0
Merged-chr3-95707776-1	1	0	1	0	1	1	1	0
Merged-chr2-38472899-1	1	0	1	1	1	1	1	0
Merged-chr3-95511972-2	1	1	1	1	1	1	1	0
Merged-chr16-5431854-2	0	0	1	1	1	0	0	0
Merged-chr5-3301331-2	1	1	1	1	0	1	0	0
Merged-chr3-87516046-2	0	1	1	0	1	1	1	1
Merged-chr8-77444946-2	1	1	1	1	0	1	1	0
Merged-chr12-25207926-2	1	0	0	1	0	1	0	0
Merged-chr4-86668787-2	0	0	0	1	1	0	1	0
Merged-chr12-98249874-2	1	1	1	1	1	1	0	0
Merged-chr12-3862397-2	1	0	1	1	0	1	0	0
Merged-chr17-80128026-2	0	0	1	0	1	0	1	0
Merged-chr9-66882700-2	0	1	1	1	0	1	0	0
Merged-chr11-110698564-2	1	0	1	1	1	0	0	1
Merged-chr17-48346442-2	1	0	1	1	0	0	0	0
Merged-chr9-57261645-2	1	0	0	1	0	1	0	0
Merged-chr10-80967543-2	0	0	1	1	0	1	0	0
Merged-chr6-146686193-2	0	1	0	0	1	1	1	0
Merged-chr4-119178485-2	0	0	0	1	1	1	1	0
Merged-chr4-119105927-2	1	0	1	0	0	0	0	0
Merged-chr10-87688011-2	1	1	1	1	1	1	1	0
Merged-chr9-120776820-2	1	0	1	1	1	1	1	0
Merged-chr8-126590238-2	0	0	0	0	0	1	0	0
Merged-chr6-97212236-2	0	0	1	1	0	1	0	0
Merged-chr11-46312368-2	0	0	0	1	0	0	0	0
Merged-chr13-63255682-2	0	0	1	1	1	1	0	0
Merged-chr4-59294802-2	1	1	1	1	0	0	1	0
Merged-chr10-82923682-2	0	1	1	1	0	1	1	0
Merged-chr7-125607997-2	0	0	0	1	1	1	0	0
Merged-chr3-126661186-2	1	0	1	1	1	0	0	0
Merged-chr8-72815963-1	0	1	1	1	1	1	0	0
Merged-chr6-129747450-1	0	1	1	0	1	1	1	0
Merged-chr6-35543166-1	1	0	0	1	1	1	1	0
Merged-chr17-70746915-2	1	1	1	1	1	0	1	0
Merged-chr8-106007351-1	1	1	1	0	0	1	1	0
Merged-chr18-50066178-1	1	0	1	1	0	0	0	0
Merged-chr8-46869541-1	1	1	1	1	1	1	1	0
Merged-chr2-31180416-1	0	1	1	1	1	1	1	0
Merged-chr12-70695249-2	1	1	1	1	1	1	1	0
Merged-chr11-31734317-2	1	0	1	1	0	0	1	0
Merged-chr10-4621150-1	0	0	0	1	0	1	1	0
Merged-chr12-86824433-1	0	1	0	1	0	1	0	0
Merged-chr11-4190805-2	1	1	1	1	0	0	1	0
Merged-chr6-54867598-1	1	0	1	0	0	0	0	0
Merged-chr13-37658222-2	0	0	1	1	1	0	1	0
Merged-chr2-125673038-2	0	0	0	0	0	0	0	0
Merged-chr2-32713666-2	0	1	1	1	0	1	0	0
Merged-chr4-140572570-2	0	0	0	1	1	1	1	0
Merged-chr2-126491629-2	1	1	1	1	0	1	1	0
Merged-chr13-10109956-2	0	0	0	1	1	0	1	0
Merged-chr15-27708625-2	0	1	0	1	0	0	1	0
Merged-chr2-32876118-2	0	0	0	0	1	1	0	0
Merged-chr11-117832586-2	1	0	0	0	0	0	0	0
Merged-chr18-12648368-2	1	1	1	1	0	1	0	0
Merged-chr6-38965651-2	1	1	0	1	0	1	0	1
Merged-chr3-27766269-2	0	1	1	1	0	1	1	0
Merged-chr18-53770371-2	0	0	1	0	1	1	1	0
Merged-chr9-7336909-2	0	0	1	0	1	1	1	0
Merged-chr19-32281459-1	0	1	0	1	1	1	1	0
Merged-chr4-47314111-2	1	0	1	1	1	0	0	0
Merged-chr11-93508268-1	1	1	1	1	1	0	0	0
Merged-chr13-83585522-1	0	0	1	1	1	1	0	0
Merged-chr2-179979940-1	1	1	1	0	1	1	1	0
Merged-chr10-96239118-1	1	1	0	1	1	1	1	0
Merged-chr9-92250162-1	0	1	1	1	0	1	0	0
Merged-chr2-167715369-1	0	1	1	1	0	1	1	0
Merged-chr9-50774177-2	0	1	1	1	1	1	0	0
Merged-chr1-138348686-1	1	1	1	0	0	1	0	0
Merged-chr2-35461397-1	0	0	0	0	0	1	0	0
Merged-chr2-6380071-1	1	1	1	1	1	0	1	0
Merged-chr12-112578811-1	1	0	1	0	0	1	1	0
Merged-chr17-80789887-1	1	1	1	0	0	1	1	0
Merged-chr9-38725446-1	0	1	1	1	1	1	1	0
Merged-chr6-125509977-2	0	1	1	1	1	1	1	0
Merged-chr7-141164992-2	1	1	1	1	0	1	1	0
Merged-chr15-38650935-2	0	1	1	1	0	0	1	0
Merged-chr13-9150134-2	1	1	1	1	1	1	1	0
Merged-chr15-80219441-2	1	0	1	1	1	0	1	0
Merged-chr11-83045771-2	1	1	1	1	0	1	0	0
Merged-chr8-10706149-2	0	1	1	1	0	1	0	0
Merged-chr2-38479751-2	1	1	1	1	1	0	1	0
Merged-chr6-134120900-2	0	1	0	1	1	0	1	0
Merged-chr7-114316610-2	1	1	1	1	1	0	0	0
Merged-chr7-49253198-2	1	0	1	1	1	0	0	0
Merged-chr13-6647272-2	0	1	0	0	0	1	1	0
Merged-chr15-79741389-2	0	0	1	1	0	0	0	0
Merged-chr9-59537911-2	1	1	0	1	0	0	0	0
Merged-chr1-91056633-2	1	0	1	1	0	1	1	0
Merged-chr8-77443336-2	0	1	1	1	1	1	0	0
Merged-chr19-43670747-2	1	0	1	1	0	1	1	0
Merged-chr18-80554788-2	0	0	1	1	1	0	1	0
Merged-chr7-80828629-2	1	1	1	0	0	0	0	0
Merged-chr2-129558712-2	1	1	0	0	0	0	1	0
Merged-chr9-99382719-2	0	1	1	1	1	1	1	0
Merged-chr7-99536352-2	0	1	1	0	0	1	1	0
Merged-chr11-117334256-2	0	0	1	1	0	0	1	0
Merged-chr5-113842033-2	0	1	1	1	1	0	0	0
Merged-chr5-117373678-2	1	1	1	1	0	1	1	0
Merged-chr11-54812949-2	0	1	1	0	1	0	0	0
Merged-chr9-57233969-2	1	0	1	1	1	1	1	0
Merged-chr10-119050511-2	1	1	1	1	1	1	1	0
Merged-chr6-122631858-1	0	1	0	1	1	1	1	0
Merged-chr14-61518902-2	1	1	1	1	0	1	1	0
Merged-chr15-80025905-1	0	1	1	1	0	1	1	0
Merged-chr17-89454508-1	1	0	1	1	1	1	0	0
Merged-chr5-17999809-1	0	1	1	1	0	0	0	0
Merged-chr11-62217860-1	1	1	1	1	1	1	0	0
Merged-chr1-191242259-1	1	1	1	1	0	1	1	0
Merged-chr7-112278839-1	1	0	0	1	0	0	0	1
Merged-chr2-60172015-1	1	1	1	0	1	1	1	0
Merged-chr9-42083901-1	0	1	0	1	0	1	1	0
Merged-chr17-29434742-2	1	0	1	0	0	1	1	0
Merged-chr14-64311835-2	1	1	1	1	1	1	0	0
Merged-chr6-85369646-2	0	0	0	1	1	1	1	0
Merged-chr15-5539487-2	0	1	1	1	0	0	1	0
Merged-chr2-167381813-2	0	0	1	0	1	1	1	0
Merged-chr15-59049035-2	1	1	1	1	1	0	1	0
Merged-chr16-13239777-2	1	0	1	1	0	1	0	1
Merged-chr7-139979165-2	0	0	0	1	1	1	0	0
Merged-chr16-24859992-2	1	1	0	1	1	0	1	0
Merged-chr5-135914389-2	0	1	0	0	0	1	1	0
Merged-chr2-117996300-2	0	0	1	1	1	1	1	1
Merged-chr12-40569275-2	1	0	1	1	0	0	1	1
Merged-chr13-73434305-2	0	0	0	0	0	1	0	0
Merged-chr11-34778471-2	1	0	1	1	0	1	1	0
Merged-chr3-105001562-2	0	0	0	1	0	1	0	0
Merged-chr5-140731226-2	0	0	0	1	1	1	1	0
Merged-chr16-97961575-2	1	0	1	0	0	1	0	1
Merged-chr8-106972724-2	0	1	1	1	1	1	1	0
Merged-chr9-75071488-2	0	0	0	0	0	0	0	0
Merged-chr15-39962612-2	0	0	1	1	1	0	0	0
Merged-chr2-116914179-2	1	0	1	0	0	0	1	0
Merged-chr7-132686676-2	0	0	1	1	1	1	1	0
Merged-chr5-139483636-2	0	0	1	1	1	1	1	0
Merged-chr10-84571275-2	1	0	1	1	1	0	1	0
Merged-chr7-112299875-1	1	1	0	1	1	1	0	0
Merged-chr6-98978019-1	1	1	1	1	1	1	1	0
Merged-chr2-83705991-1	0	0	0	1	1	1	0	1
Merged-chr15-9529896-1	0	0	0	1	1	1	0	0
Merged-chr2-178498084-1	1	1	1	0	1	1	0	0
Merged-chr9-111086323-1	1	1	1	0	1	1	1	0
Merged-chr7-24461506-1	0	1	1	0	0	1	1	0
Merged-chr8-35136808-2	1	0	1	1	1	1	1	0
Merged-chr10-117365183-1	1	1	1	0	0	1	1	0
Merged-chr10-88405981-1	1	0	1	1	1	0	0	0
Merged-chr17-84116411-1	1	1	1	0	1	1	1	0
Merged-chr6-71980678-1	0	1	1	1	0	1	1	0
Merged-chr19-32186976-1	0	1	0	1	1	1	1	0
Merged-chr17-50097928-1	0	0	1	1	1	0	1	0
Merged-chr6-67103046-1	1	1	1	0	0	1	0	0
Merged-chr10-83004561-1	0	0	1	1	0	0	1	0
Merged-chr19-53464815-2	0	0	1	1	0	0	1	0
Merged-chr15-25896976-2	0	0	1	1	1	1	1	0
Merged-chr4-6444063-2	1	1	0	0	1	1	1	0
Merged-chr19-42080163-2	1	1	1	0	1	1	0	0
Merged-chr17-10702995-2	1	0	1	1	1	1	0	0
Merged-chr12-8865057-2	1	0	1	1	0	1	1	0
Merged-chr2-136948167-2	0	1	1	1	0	1	0	0
Merged-chr10-94967430-2	0	1	1	1	0	1	0	0
Merged-chr2-35496105-2	0	0	0	1	1	1	1	0
Merged-chr17-34555732-2	0	1	1	1	1	1	0	0
Merged-chr13-63253375-2	1	0	1	1	0	1	0	1
Merged-chr5-3300923-2	1	1	1	0	1	1	1	0
Merged-chr3-87982973-2	0	1	0	1	0	1	1	1
