PeakID	ATF3	AP-1	MITF(bHLH)	PB0058.1_Sfpi1_1	IRF1(IRF)	LXR-HALF	TEF	LXRE(NR),DR4
Merged-chr12-117566454-2	0	1	1	1	1	1	1	0
Merged-chr18-36348264-2	1	0	1	1	0	1	0	0
Merged-chr15-59435876-2	0	1	1	1	1	0	1	0
Merged-chr2-124627874-2	0	0	1	1	0	0	1	0
Merged-chr16-35739714-2	0	0	0	1	1	1	1	0
Merged-chr2-160019147-2	0	0	0	1	1	1	1	0
Merged-chr5-124013083-2	1	1	1	1	0	1	0	0
Merged-chr7-17059020-2	1	1	0	1	1	0	1	0
Merged-chr5-5367716-2	0	1	1	0	0	1	0	0
Merged-chr7-27605742-2	0	1	1	0	0	0	1	0
Merged-chr1-157141238-2	0	0	1	1	1	0	0	0
Merged-chr6-72391317-2	0	1	1	1	0	1	0	0
Merged-chr3-153566324-2	0	0	0	1	1	1	0	0
Merged-chr7-39518703-2	1	1	1	0	1	1	1	1
Merged-chr14-60636301-2	0	1	1	1	1	1	1	0
Merged-chr9-95559568-2	0	0	1	0	0	0	1	0
Merged-chr8-24422280-1	0	1	0	1	0	1	1	0
Merged-chr12-103341859-2	0	0	0	1	0	1	0	0
Merged-chr6-128143935-2	0	0	0	0	0	0	0	0
Merged-chr10-117867027-2	0	1	1	1	0	1	1	0
Merged-chr10-80597278-2	0	0	0	1	1	0	1	0
Merged-chr14-70062251-2	0	0	0	1	1	0	0	0
Merged-chr10-81389543-2	0	1	1	1	1	1	1	0
Merged-chr4-132334945-2	0	0	0	1	0	1	0	1
Merged-chr15-94680871-2	0	1	1	1	1	1	1	0
Merged-chr10-122534900-2	0	0	1	1	1	0	0	1
Merged-chr2-32536992-2	0	0	0	1	1	1	0	0
Merged-chr12-85701051-2	0	1	1	1	0	1	0	0
Merged-chr5-117888315-2	1	0	1	1	0	1	1	0
Merged-chr9-96718574-2	0	0	0	1	0	1	1	1
Merged-chr13-54072144-2	0	1	1	0	0	0	1	0
Merged-chrX-12159050-2	0	0	0	1	0	1	0	0
Merged-chr7-19094692-2	0	0	0	1	0	0	0	0
Merged-chr7-120830921-2	0	1	0	0	0	0	1	0
Merged-chr19-46501687-2	0	0	1	1	1	0	0	0
Merged-chr14-19777561-2	1	0	1	1	1	0	1	1
Merged-chr13-115900221-1	0	0	1	1	1	1	1	0
Merged-chr4-142076184-1	0	0	1	0	0	1	1	0
Merged-chr1-130417444-1	1	1	0	1	1	1	1	0
Merged-chr12-85342547-1	0	0	1	1	1	1	1	0
Merged-chr4-132010655-1	0	1	1	0	0	1	1	0
Merged-chr4-151861132-1	0	0	0	0	0	0	0	0
Merged-chr14-31408077-2	0	0	1	1	0	1	1	0
Merged-chr5-129006423-1	0	1	0	1	0	1	0	0
Merged-chr18-39140750-2	1	1	0	1	0	1	1	0
Merged-chrX-61723345-1	0	1	1	1	1	1	1	1
Merged-chr11-3173625-1	0	0	0	1	0	0	0	1
Merged-chr5-123755600-2	0	1	1	1	1	1	0	1
Merged-chr10-118596125-2	0	0	0	0	1	1	1	0
Merged-chr11-110430759-2	1	0	1	1	1	1	1	1
Merged-chr17-33639913-2	1	0	0	0	1	1	0	0
Merged-chr17-50393526-2	0	0	1	1	1	1	0	0
Merged-chr17-40880402-2	0	0	1	1	0	0	0	0
Merged-chr2-3323353-2	1	1	1	0	1	1	1	1
Merged-chr13-65019490-1	0	1	1	1	1	0	1	0
Merged-chr6-90463638-1	0	1	0	0	0	0	0	0
Merged-chr4-148085346-1	0	0	0	1	1	1	1	0
Merged-chr14-25746003-1	0	1	1	1	0	1	0	0
Merged-chr13-30628835-2	0	1	1	1	1	1	0	0
Merged-chr5-122050521-1	0	0	0	1	0	1	1	0
Merged-chr9-104271874-2	0	0	1	1	1	1	1	0
Merged-chr13-34236926-2	0	0	1	1	1	1	1	0
Merged-chr1-120531982-2	0	0	1	1	1	1	0	1
Merged-chr17-31305650-2	0	1	1	1	1	1	1	0
Merged-chr1-156533648-2	0	1	1	1	1	1	0	0
Merged-chr11-75164902-2	0	0	1	1	1	0	1	0
Merged-chr4-58546297-2	0	0	0	1	1	1	0	0
Merged-chr16-76408393-2	0	1	1	0	1	1	1	0
Merged-chr2-5035875-2	0	1	0	1	1	0	1	0
Merged-chr14-63411166-2	0	1	1	1	0	1	0	0
Merged-chr6-145244468-2	0	1	0	0	0	1	1	0
Merged-chr17-67260216-2	0	0	0	1	1	0	0	0
Merged-chr2-167241168-1	0	0	0	1	1	1	0	0
Merged-chr11-53519826-2	0	0	0	0	0	0	0	0
Merged-chr9-106356706-1	0	0	0	1	0	0	1	1
Merged-chr10-8772640-1	0	1	1	1	0	1	1	0
Merged-chr17-69157614-2	0	0	0	1	0	1	1	0
Merged-chr14-63410691-1	0	1	1	1	0	1	0	0
Merged-chr12-8993459-2	0	1	1	1	1	1	0	0
Merged-chr16-30873739-1	0	0	0	0	1	1	0	0
Merged-chr9-20891473-1	0	0	1	1	0	1	0	0
Merged-chr11-75051864-2	0	1	1	1	0	1	0	0
Merged-chr10-79802602-2	0	1	0	1	1	1	1	1
Merged-chr9-106437875-2	0	1	1	1	1	0	0	0
Merged-chr5-30013264-2	0	0	1	1	1	0	0	0
Merged-chr2-60892383-2	0	0	1	1	1	1	1	0
Merged-chr1-136675221-2	1	0	1	1	0	0	0	0
Merged-chr9-95637944-2	0	0	0	0	0	0	1	0
Merged-chr18-5821548-2	0	0	1	1	1	1	1	0
Merged-chr12-75733486-2	0	0	0	1	0	0	0	0
Merged-chr14-27356316-2	0	0	0	1	1	0	0	0
Merged-chr10-122534626-1	1	0	1	0	1	1	1	0
Merged-chr2-167483336-1	0	0	1	1	0	1	0	0
Merged-chr11-88235376-1	0	0	0	0	0	0	0	1
Merged-chr4-99368238-1	0	0	1	1	0	1	0	0
Merged-chr11-46804630-1	1	0	1	0	1	0	1	0
Merged-chr16-29607300-1	0	1	1	1	0	1	1	0
Merged-chr11-69416237-1	0	0	0	0	0	0	0	0
Merged-chr19-53330284-1	0	0	0	0	0	0	0	0
Merged-chr12-36381795-1	0	0	1	0	1	0	1	0
Merged-chr19-6827017-1	1	1	1	0	0	1	1	0
Merged-chr9-98333291-2	1	1	0	1	1	1	0	1
Merged-chr1-121508909-2	0	0	0	1	0	1	1	0
Merged-chr10-36916957-2	0	0	1	1	0	0	0	0
Merged-chr11-61533814-2	0	1	1	1	1	1	0	0
Merged-chr1-180972365-2	0	0	0	1	1	1	1	0
Merged-chr3-81983747-2	1	1	1	0	0	1	0	0
Merged-chr1-36596265-2	0	1	1	1	0	1	1	0
Merged-chr16-33624903-2	0	0	0	1	0	1	1	1
Merged-chr1-105866859-2	1	1	1	1	1	1	1	0
Merged-chr4-129508091-2	0	0	0	1	1	1	0	0
Merged-chr4-9243650-2	0	1	1	1	1	1	1	0
Merged-chr6-124375543-2	0	0	0	1	0	0	0	0
Merged-chr19-47441762-2	1	0	1	1	0	1	0	0
Merged-chr11-5735125-1	0	0	1	1	1	0	1	0
Merged-chr2-174674163-2	0	0	0	0	1	0	0	0
Merged-chr17-26242211-1	0	0	1	1	1	0	0	0
Merged-chr4-58504777-1	0	0	1	1	0	1	0	0
Merged-chr18-62186636-2	1	0	1	1	0	1	1	1
Merged-chr18-9504184-2	0	0	1	0	1	1	0	0
Merged-chr11-107594141-1	0	1	1	1	0	1	1	0
Merged-chr9-95566543-2	0	0	0	1	1	1	1	0
Merged-chr7-135598097-2	0	0	1	1	0	1	1	0
Merged-chr4-142094504-1	0	1	1	1	1	1	1	0
Merged-chr13-112752416-2	0	0	0	1	1	0	1	1
Merged-chr9-115313995-1	0	0	1	1	0	1	1	0
Merged-chr14-19768855-2	0	0	1	1	0	1	1	0
Merged-chr11-94760498-2	1	1	1	1	0	1	1	0
Merged-chr10-94478009-2	0	1	1	1	0	1	1	0
Merged-chr8-53626342-2	0	0	0	1	1	0	0	0
Merged-chr17-67304483-2	1	0	1	1	1	0	0	0
Merged-chr17-83564048-2	0	1	1	1	0	1	1	0
Merged-chr17-27042957-2	0	0	0	1	1	0	0	0
Merged-chr2-5033764-2	0	1	1	0	1	0	1	0
Merged-chr16-92021816-2	0	1	1	1	1	1	1	0
Merged-chr13-66906084-2	0	0	0	1	1	0	0	0
Merged-chr14-34769112-2	0	1	1	0	0	1	1	0
Merged-chr18-32818746-2	0	0	0	1	0	0	0	0
Merged-chr6-113857559-2	0	1	1	1	0	1	1	1
Merged-chr1-151036664-2	0	1	0	0	0	1	0	1
Merged-chr19-29048023-2	0	0	0	0	0	0	0	0
Merged-chr9-104234470-2	1	0	1	0	1	1	1	0
Merged-chr10-77291185-1	0	0	1	1	1	1	1	0
Merged-chr8-36867819-1	0	0	1	1	1	1	0	0
Merged-chr14-76081619-1	0	1	0	1	0	0	1	0
Merged-chr14-52267540-1	0	0	1	1	1	1	1	0
Merged-chr13-24758009-1	0	1	1	1	0	1	1	0
Merged-chrX-20930041-1	0	1	1	1	1	1	1	0
Merged-chr9-95681462-1	0	0	0	0	0	1	1	0
Merged-chr5-121249840-1	0	0	1	1	1	1	1	0
Merged-chr8-105332750-1	1	1	1	1	1	1	1	0
Merged-chr9-44513288-2	1	0	1	1	1	1	1	1
Merged-chr2-5860629-2	1	0	1	0	0	0	0	0
Merged-chr7-73569240-2	0	0	1	1	1	0	1	0
Merged-chr7-136327236-2	0	0	1	1	0	1	0	0
Merged-chr19-47330838-2	0	1	1	1	0	0	1	0
Merged-chr14-63119639-2	1	1	0	1	0	0	1	0
Merged-chr15-12376429-2	0	0	1	1	0	0	0	0
Merged-chr16-4719372-2	0	1	0	1	0	0	1	0
Merged-chr9-45953636-2	0	0	1	1	0	1	0	0
Merged-chr11-96875721-2	0	0	0	0	0	0	1	0
Merged-chr7-31127067-2	1	0	0	0	0	0	0	0
Merged-chr18-56466650-2	0	0	0	1	1	0	0	0
Merged-chr17-71287782-2	1	0	1	0	0	1	1	0
Merged-chr13-112785170-2	0	0	0	1	1	1	0	0
Merged-chr10-10480991-2	0	1	1	0	1	1	0	0
Merged-chr6-136811587-2	1	1	0	1	1	0	1	0
Merged-chr11-53818903-3	0	1	1	0	1	0	0	0
Merged-chr5-100559556-1	0	1	1	1	1	0	1	0
Merged-chr4-58503243-1	0	1	0	1	1	1	1	0
Merged-chr6-97417142-1	0	0	0	1	0	0	0	0
Merged-chr4-129514509-2	0	0	0	1	0	1	0	0
Merged-chr18-39141174-1	0	0	0	1	0	0	0	0
Merged-chr4-133847985-1	0	0	1	1	0	1	1	0
Merged-chr15-62153690-1	0	0	0	1	1	1	1	0
Merged-chr10-88573978-1	0	0	0	1	1	1	1	0
Merged-chr13-60356343-1	0	0	1	0	1	0	1	0
Merged-chr13-9181279-1	0	1	1	1	0	1	1	0
Merged-chr11-94074639-1	0	0	0	0	0	1	0	0
Merged-chr5-115532136-1	0	0	1	1	0	1	1	0
Merged-chr6-113750264-1	0	0	1	1	1	0	0	0
Merged-chr5-87204334-1	0	1	1	1	1	0	1	0
Merged-chr2-159646794-2	0	0	1	1	1	1	1	1
Merged-chr11-107675892-2	0	1	1	0	1	1	1	0
Merged-chr11-72458244-2	0	0	0	1	0	1	0	0
Merged-chr2-166553650-2	0	0	0	1	1	0	1	0
Merged-chr7-87925544-2	1	0	1	1	1	1	0	0
Merged-chr15-63611371-2	0	1	1	1	1	0	1	0
Merged-chr2-164492974-2	0	1	0	1	1	1	1	0
Merged-chr11-110448532-2	0	0	1	1	1	1	0	0
Merged-chr8-73324500-1	1	1	1	0	1	1	1	0
Merged-chr5-100572245-1	0	1	1	0	0	0	0	0
Merged-chr8-103941090-1	0	1	0	1	1	1	0	0
Merged-chr12-111694377-1	1	1	1	1	1	1	1	0
Merged-chr9-115314693-1	0	1	0	1	0	1	0	0
Merged-chr19-10304995-2	0	0	0	0	0	1	1	0
Merged-chr1-130387487-1	0	0	1	1	0	0	0	0
Merged-chr15-84183542-1	0	0	0	1	1	0	1	0
Merged-chr2-139379379-1	1	0	0	1	1	0	1	0
Merged-chr11-107341552-2	1	1	0	1	0	0	0	0
Merged-chr11-114569005-2	0	1	1	1	1	1	0	0
Merged-chr14-118910510-2	1	0	1	0	1	1	1	0
Merged-chr2-124647893-2	0	0	1	1	1	0	0	0
Merged-chr14-45220776-2	0	1	1	0	0	0	1	0
Merged-chr6-29217967-2	0	1	1	1	0	1	0	1
Merged-chr7-19467768-2	1	1	0	0	0	1	0	0
Merged-chr13-46905199-2	0	0	0	1	0	0	1	0
Merged-chr2-59188819-2	0	0	0	1	1	0	1	0
Merged-chr12-102380316-2	0	0	1	1	0	1	1	0
Merged-chr19-6268980-2	0	0	1	0	0	1	1	0
Merged-chr6-33982898-2	0	0	0	1	0	0	1	0
Merged-chr2-5034779-2	0	1	1	1	1	1	1	0
Merged-chr16-16856937-2	0	1	1	1	0	1	1	0
Merged-chr12-9007348-2	0	0	1	1	0	0	0	0
Merged-chr13-113918183-1	1	1	1	1	0	1	0	0
Merged-chr2-167254356-1	0	1	1	1	0	1	0	0
Merged-chr16-73597624-1	1	0	1	1	0	1	1	0
Merged-chr2-169780111-1	1	0	1	1	0	1	0	0
Merged-chr8-25992888-2	0	1	1	0	0	1	1	0
Merged-chr4-116202970-1	0	1	1	0	1	1	0	0
Merged-chr7-101230474-1	0	1	1	1	0	1	1	0
Merged-chr2-34108456-1	0	0	0	1	1	1	1	0
Merged-chr6-5092991-2	0	0	0	1	1	1	1	0
Merged-chrX-21567724-1	0	1	1	1	0	1	0	1
Merged-chr6-50973535-1	0	1	0	1	1	0	0	0
Merged-chr19-6340092-1	0	0	0	1	1	1	0	0
Merged-chr17-67339790-1	0	1	1	1	0	1	0	0
Merged-chr12-73967247-1	0	1	0	1	1	1	1	0
Merged-chr4-59244913-2	1	1	0	0	0	1	1	0
Merged-chr10-69222132-2	0	1	1	0	1	1	0	0
Merged-chr2-169779189-2	0	0	1	1	1	0	0	0
Merged-chr15-97786846-2	1	0	1	1	0	0	0	0
Merged-chr5-31758951-2	0	0	1	1	1	1	0	0
Merged-chr6-87122175-2	1	0	1	1	0	1	0	0
Merged-chr10-67043408-2	0	0	1	1	0	1	1	0
Merged-chr8-108894354-2	0	0	0	1	0	0	0	0
Merged-chr4-132513598-2	0	1	1	1	1	1	1	0
Merged-chr18-62045633-2	0	1	1	0	1	0	0	0
Merged-chr16-91917992-2	0	0	0	0	0	0	1	0
Merged-chr18-5123485-2	0	0	1	1	0	1	0	0
Merged-chr6-145302343-1	0	0	1	1	0	1	1	0
Merged-chr2-159587292-1	0	0	0	1	0	0	0	1
Merged-chr1-136569757-1	0	0	0	1	1	0	0	0
Merged-chr6-32396006-1	1	1	1	1	0	1	1	0
Merged-chr10-41571245-1	0	0	1	1	1	1	1	0
Merged-chr13-58066972-2	0	0	1	1	0	0	0	0
Merged-chr9-83555749-2	0	1	0	1	1	1	1	0
Merged-chr13-60508416-1	0	0	1	0	0	1	1	0
Merged-chr9-104814887-2	0	1	0	1	0	1	1	0
Merged-chr3-97231534-1	1	1	0	1	0	1	1	0
Merged-chr8-26884594-1	0	0	1	1	1	0	0	0
Merged-chr18-9491233-1	0	0	1	1	1	1	1	0
Merged-chrX-61723100-1	0	1	1	1	1	0	0	0
Merged-chr6-87130837-2	0	0	1	1	1	1	0	1
Merged-chr11-97555381-2	0	0	1	1	0	1	0	0
Merged-chr5-105595682-2	0	1	1	1	1	1	1	0
Merged-chr4-148087471-2	0	1	0	1	1	0	1	0
Merged-chr3-51708811-2	0	0	1	1	1	0	1	0
Merged-chr2-84624019-2	0	0	0	1	0	0	1	1
Merged-chr14-19771402-2	0	0	1	1	1	1	0	0
Merged-chr7-19468489-2	0	0	0	1	0	0	1	0
Merged-chr15-94688672-2	0	1	0	1	1	1	0	0
Merged-chr11-94074945-2	0	0	0	0	0	1	0	0
Merged-chr18-62192197-2	0	1	1	1	0	1	0	0
Merged-chr13-107855730-2	0	0	0	1	1	0	0	0
Merged-chr11-115066897-2	0	0	1	1	1	0	1	0
Merged-chr16-91359458-1	0	0	0	1	1	1	0	0
Merged-chr10-118092363-1	0	1	1	1	0	1	1	0
Merged-chr1-131974264-2	0	0	0	1	0	0	1	0
Merged-chr2-63510704-1	0	0	1	1	1	1	1	0
Merged-chr2-71376492-1	0	1	1	1	0	1	0	0
Merged-chr11-51818436-1	0	0	1	1	0	0	1	0
Merged-chr14-76072768-1	0	0	1	1	1	0	0	1
Merged-chr7-144940365-2	0	1	0	1	1	0	0	0
Merged-chr10-67736802-2	0	1	0	1	0	1	1	0
Merged-chr2-36236636-1	0	1	0	1	1	1	1	0
Merged-chr19-6306759-1	0	0	0	0	0	0	1	0
Merged-chr8-24427706-1	0	0	0	0	0	0	0	0
Merged-chr1-120519597-1	0	0	1	1	1	1	0	0
Merged-chr11-82570893-1	0	0	1	1	1	1	0	0
Merged-chr5-119058758-1	0	0	1	1	1	0	0	0
Merged-chr5-117891773-1	1	0	1	1	1	1	0	0
Merged-chr11-63097443-1	0	0	1	1	0	1	1	1
Merged-chr13-9878134-1	0	0	0	1	0	0	0	0
Merged-chr2-159646082-1	0	0	1	0	0	0	1	0
Merged-chr8-95142551-2	1	0	1	1	0	0	0	0
Merged-chr14-118910763-2	1	0	1	1	1	0	0	1
Merged-chr5-100557166-2	0	1	1	1	1	1	1	0
Merged-chr10-95532407-2	1	1	0	0	1	1	1	0
Merged-chr3-107134664-2	0	0	0	1	1	1	1	0
Merged-chr13-78236846-2	0	0	0	1	1	0	0	0
Merged-chr8-72320336-1	0	1	1	1	0	1	1	0
Merged-chr1-92640634-2	0	1	1	1	1	1	0	0
Merged-chr6-83599114-2	0	0	1	0	1	0	0	0
Merged-chr17-35752782-2	0	0	1	1	0	0	1	0
Merged-chr1-53818271-2	0	0	0	1	0	0	1	0
Merged-chr9-56994904-2	0	0	0	0	1	0	1	0
Merged-chr3-89835629-2	1	0	1	1	1	1	0	0
Merged-chr18-77796853-2	0	0	0	1	1	1	1	0
Merged-chr5-62933773-1	0	0	1	1	1	1	0	0
Merged-chr11-106973223-1	0	1	0	1	1	0	0	0
Merged-chr10-43752225-1	0	0	1	1	1	1	1	0
Merged-chr6-128134746-1	0	1	1	1	0	1	1	0
Merged-chr6-136684213-1	0	0	1	1	0	1	1	0
Merged-chr18-35022484-1	0	0	1	1	0	1	1	0
Merged-chr6-140750548-1	1	0	1	0	0	1	1	0
Merged-chr5-117871751-1	0	1	1	1	1	1	1	1
Merged-chr13-60736645-1	0	0	0	1	1	0	1	0
Merged-chr19-6856973-1	0	1	1	0	1	1	0	0
Merged-chr8-80031436-1	0	1	0	1	1	1	0	0
Merged-chr4-3656472-2	0	0	1	1	1	0	1	1
Merged-chr13-60724245-2	1	0	1	1	1	1	0	0
Merged-chr13-34199602-2	1	1	0	1	0	1	1	0
Merged-chr15-78862482-2	0	0	1	1	0	0	1	0
Merged-chr4-149782564-2	0	0	0	1	0	1	0	0
Merged-chr13-82073499-2	1	1	1	1	1	1	0	0
Merged-chr13-113913582-2	0	1	1	1	0	1	1	0
Merged-chr4-128724306-2	0	0	0	1	0	0	0	0
Merged-chr18-34858191-2	0	1	1	1	1	1	1	1
Merged-chr13-54306210-2	1	0	1	1	1	0	1	0
Merged-chr6-113752444-2	1	0	0	1	1	1	0	0
Merged-chr17-50390346-2	0	0	1	1	0	0	0	0
Merged-chr11-82570222-2	0	1	1	1	1	1	1	0
Merged-chr14-25736786-1	0	1	0	0	0	1	0	0
Merged-chr10-49049341-1	1	1	1	1	1	1	0	0
Merged-chr10-40832515-1	1	0	0	0	0	1	1	1
Merged-chr14-30876261-1	0	1	0	1	1	1	1	0
Merged-chr4-99152366-1	0	0	1	1	1	1	0	0
Merged-chr2-5861023-1	0	0	0	1	1	1	0	0
Merged-chr17-67450669-1	0	1	0	1	1	1	1	0
Merged-chr11-59902289-1	0	1	1	1	1	1	1	0
Merged-chr4-149793389-1	0	0	0	1	0	0	1	0
Merged-chr5-122051702-1	0	0	1	1	1	1	0	0
Merged-chr9-58802467-1	0	0	1	1	0	0	1	0
Merged-chr2-181409836-1	0	1	1	1	1	1	0	0
Merged-chr18-38929568-1	0	1	1	1	0	1	0	0
Merged-chr17-27571424-1	0	1	0	1	1	1	0	0
Merged-chr7-110625647-1	0	1	1	1	0	1	0	0
Merged-chr12-40430756-2	1	0	1	0	0	1	0	0
Merged-chr5-130853551-1	1	0	0	0	0	0	1	0
Merged-chr4-45530010-2	0	1	1	0	0	1	0	0
Merged-chr8-120114616-1	1	0	1	1	0	0	0	0
Merged-chr12-16871007-2	0	1	0	1	1	1	1	0
Merged-chr12-12316885-2	0	0	1	1	0	0	1	0
Merged-chr1-23256593-1	0	0	0	0	0	0	0	0
Merged-chr2-90515151-2	0	0	0	1	1	1	1	0
Merged-chr14-46884208-2	0	0	0	1	0	1	0	0
Merged-chr2-173538566-3	0	1	1	1	0	1	0	0
Merged-chr8-108714806-2	0	0	0	1	1	1	0	0
Merged-chr2-169774651-2	1	0	0	1	1	1	0	0
Merged-chr15-25358779-2	0	0	0	0	1	0	1	0
Merged-chr1-121508526-2	0	1	1	1	0	1	1	0
Merged-chr13-100681764-2	0	0	1	1	1	1	1	0
Merged-chr3-81983321-2	0	0	1	0	0	1	0	0
Merged-chr17-67353611-2	0	0	0	0	0	0	0	0
Merged-chr4-89295272-2	0	0	0	0	1	0	0	0
Merged-chr3-81982725-2	0	1	0	1	1	1	1	0
Merged-chr4-132514081-2	0	1	1	0	0	0	1	0
Merged-chr4-117210566-2	0	1	0	0	0	1	1	0
Merged-chr15-101256191-2	0	0	1	1	1	1	1	0
Merged-chr12-56440627-2	1	0	1	1	1	1	1	0
Merged-chr11-99165138-2	0	1	1	1	1	1	1	0
Merged-chr17-5493988-2	0	0	1	1	0	1	0	0
Merged-chr6-24965084-2	0	0	0	1	0	0	0	0
Merged-chr16-73646493-1	0	1	1	1	1	0	1	0
Merged-chr12-111694694-1	1	0	0	1	0	1	1	0
Merged-chr1-34715383-1	0	1	0	1	0	1	1	0
Merged-chr1-153754044-2	1	0	1	0	1	0	0	0
Merged-chr5-135012225-1	0	0	1	1	0	1	0	0
Merged-chr4-11579247-1	0	0	1	1	0	0	0	0
Merged-chr7-136327498-1	0	1	1	1	0	0	1	0
Merged-chr15-73733237-1	0	0	1	1	1	0	1	0
Merged-chr14-25401701-1	0	1	1	0	0	0	0	0
Merged-chr5-110387140-1	0	0	0	0	0	0	0	0
Merged-chr10-119061789-1	0	1	1	1	1	1	0	0
Merged-chr5-87204650-2	0	0	1	1	1	1	0	0
Merged-chr16-58509790-2	1	1	1	0	1	1	1	0
Merged-chr2-173538153-2	0	1	1	1	1	1	1	0
Merged-chr11-107342584-2	0	0	1	1	0	1	1	1
Merged-chr18-5802497-2	1	0	1	1	0	1	0	1
Merged-chr6-113748418-2	0	1	1	1	0	1	0	0
Merged-chr6-97398588-2	0	1	1	1	0	0	0	0
Merged-chr15-74939484-2	0	1	1	1	1	1	1	0
Merged-chrX-102644672-2	0	0	1	1	1	0	1	0
Merged-chr7-28702966-2	1	0	1	1	1	0	0	1
Merged-chr2-153092876-2	1	1	1	0	0	1	0	0
Merged-chr19-42752525-2	0	0	1	0	1	0	1	0
Merged-chr10-79877360-2	0	0	1	1	1	1	0	0
Merged-chr8-95140777-2	0	1	0	1	1	1	0	0
Merged-chr4-130811912-2	0	0	1	1	0	0	1	0
Merged-chr14-19777082-1	0	0	0	1	1	1	0	0
Merged-chr5-97087508-1	0	1	0	1	1	0	0	0
Merged-chr6-98499935-1	1	1	1	1	1	1	1	0
Merged-chr13-69391753-1	1	1	1	1	0	1	0	0
Merged-chr7-31116767-1	0	1	0	1	0	1	0	0
Merged-chr11-45546420-1	0	1	1	1	1	1	1	0
Merged-chr11-96890157-2	1	1	1	1	1	1	0	0
Merged-chr4-118135551-1	0	0	0	1	1	0	0	0
Merged-chr18-62980674-1	1	0	0	1	0	0	0	0
Merged-chr13-24464545-2	1	0	1	1	1	1	0	0
Merged-chr4-129512476-2	0	0	0	1	0	0	1	0
Merged-chr4-132305428-1	0	1	0	1	1	1	1	0
Merged-chrX-61659310-1	0	1	1	1	0	1	1	0
Merged-chr15-101265980-1	0	0	0	0	0	1	1	0
Merged-chr6-54039917-2	0	0	1	1	0	1	0	0
Merged-chr9-110893670-1	0	0	0	1	0	1	0	0
Merged-chr8-95141200-1	0	0	1	1	0	0	1	0
Merged-chr6-136661913-1	0	0	1	1	1	1	1	0
Merged-chr10-43751081-1	0	1	1	1	0	1	1	1
Merged-chr16-32703500-1	0	0	1	1	1	0	0	0
Merged-chr3-98083162-2	0	0	1	1	0	1	1	0
Merged-chr7-98361450-2	0	0	0	0	0	0	0	0
Merged-chr14-67189113-2	0	0	0	1	1	0	1	0
Merged-chr5-62761347-2	0	1	1	1	0	1	0	0
Merged-chr18-60733238-2	0	0	1	0	0	0	0	0
Merged-chr2-166684372-2	0	1	1	1	0	1	0	0
Merged-chr12-117534195-2	0	0	0	1	0	0	0	0
Merged-chr10-24651369-2	0	0	1	0	1	1	0	0
Merged-chr1-184484980-2	0	1	0	1	0	1	1	0
Merged-chr17-37045605-2	0	1	1	1	0	1	1	0
Merged-chr19-55218379-2	0	0	1	0	0	1	0	0
Merged-chr10-127746035-1	0	0	1	1	1	0	0	0
Merged-chr7-135767695-1	0	0	0	1	0	0	1	0
Merged-chr11-35708629-1	0	0	0	1	1	1	1	1
Merged-chr5-125364042-1	0	0	0	1	1	0	1	0
Merged-chr15-95849931-2	0	0	1	1	0	0	1	0
Merged-chr3-121494284-1	0	0	1	0	1	1	0	0
Merged-chr17-12252337-2	0	1	0	1	0	1	0	0
Merged-chr5-105582345-1	0	0	0	1	1	0	0	1
Merged-chr6-128133916-1	0	0	1	1	1	0	0	0
Merged-chr16-37580130-1	0	0	0	0	1	1	1	0
Merged-chr16-21640927-1	0	1	1	0	0	1	1	0
Merged-chr8-56301481-2	0	1	0	1	1	0	1	0
Merged-chr14-101559612-1	1	0	1	0	1	1	1	0
Merged-chr9-95641370-2	0	1	1	1	0	0	1	0
Merged-chr1-176224060-1	0	1	1	1	1	0	1	0
Merged-chr8-83657000-1	0	0	0	1	0	1	1	0
Merged-chr9-40807058-1	0	0	1	1	1	1	0	1
Merged-chr13-30749894-1	0	0	1	1	0	1	1	0
Merged-chr1-131972703-1	0	1	1	1	1	1	0	0
Merged-chr15-73732910-1	0	1	1	0	0	0	0	0
Merged-chr14-118692069-1	0	1	1	1	1	0	1	0
Merged-chr14-31183162-2	0	1	0	1	1	0	0	0
Merged-chr16-44026424-2	0	0	1	1	1	0	0	0
Merged-chr16-92433733-2	0	1	1	1	0	0	0	0
Merged-chr9-104234008-2	0	1	1	1	1	0	0	0
Merged-chr4-108406502-2	0	0	0	0	0	0	0	0
Merged-chr2-117404690-2	0	1	1	1	1	1	1	0
Merged-chr16-44018527-2	0	1	1	1	0	1	1	0
Merged-chr1-184851994-2	0	0	1	1	0	0	0	0
Merged-chr1-43507979-2	0	0	0	1	0	1	1	0
Merged-chr17-8901648-1	0	1	1	1	0	0	1	0
Merged-chr1-105977598-2	0	0	1	1	0	1	1	0
Merged-chrX-101452626-1	0	1	0	1	1	1	0	0
Merged-chr11-49846133-1	1	1	1	1	1	1	0	0
Merged-chr17-67473396-2	0	1	1	0	0	1	0	0
Merged-chr7-118764145-1	0	1	1	1	0	1	1	0
Merged-chr7-143037538-1	0	0	0	1	1	0	0	0
Merged-chr17-57342582-2	0	0	0	1	1	1	0	0
Merged-chr6-72107967-1	0	0	1	1	1	0	0	0
Merged-chr13-95495056-1	0	0	1	1	0	1	0	0
Merged-chr17-28514137-1	0	0	0	1	0	1	1	0
Merged-chr19-45676055-1	0	0	1	1	0	1	1	0
Merged-chr5-105012693-1	1	0	1	1	0	1	1	0
